model_name,battery_power,battery_capacity,wind_turbines,wind_capacity,solar_panels,solar_capacity,total_demand_capacity,excess_capacity,shortcoming_capacity,demand_met_by_renewables_capacity
P10_C100_T15_S4000,10,100,15,34.5,4000,16.0,44.82345,80.9672210702151,1.0413598298099302,97.67675216921069
P10_C100_T15_S6000,10,100,15,34.5,6000,24.0,44.82345,91.24111279866435,0.5935080334063956,98.67589836702352
P10_C100_T15_S8000,10,100,15,34.5,8000,32.0,44.82345,101.80659836547638,0.42320721241994713,99.05583525493921
P10_C200_T0_S0,10,200,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P10_C200_T0_S1000,10,200,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P10_C200_T0_S2000,10,200,0,0.0,2000,8.0,44.82345,0.0,34.09487406296351,23.935185571473173
P10_C200_T0_S4000,10,200,0,0.0,4000,16.0,44.82345,0.0,23.908836749089552,46.659980994123494
P10_C200_T0_S6000,10,200,0,0.0,6000,24.0,44.82345,0.10237652696520619,14.184470769304147,68.35479917475307
P10_C200_T0_S8000,10,200,0,0.0,8000,32.0,44.82345,3.7287616328138355,7.704198014623473,82.81212620933134
P10_C200_T2_S0,10,200,2,4.6,0,0.0,44.82345,0.0,30.967088954857047,30.9131962067689
P10_C200_T2_S1000,10,200,2,4.6,1000,4.0,44.82345,0.0,25.61424131556215,42.85526590308834
P10_C200_T2_S2000,10,200,2,4.6,2000,8.0,44.82345,0.0,20.389565641666742,54.511387138502855
P10_C200_T2_S4000,10,200,2,4.6,4000,16.0,44.82345,0.0004193443242847443,10.448104865521415,76.69053840005307
P10_C200_T2_S6000,10,200,2,4.6,6000,24.0,44.82345,3.237223767043016,3.608897464838114,91.94863968561519
P10_C200_T2_S8000,10,200,2,4.6,8000,32.0,44.82345,12.090513651789324,1.864937228168322,95.83937151609632
P10_C200_T5_S0,10,200,5,11.5,0,0.0,44.82345,1.1078216305893245,11.966432439520135,73.30318741747872
P10_C200_T5_S1000,10,200,5,11.5,1000,4.0,44.82345,2.6239596114442545,8.19874273273045,81.70880926673327
P10_C200_T5_S2000,10,200,5,11.5,2000,8.0,44.82345,4.846244837814707,5.150889045959294,88.50849489283111
P10_C200_T5_S4000,10,200,5,11.5,4000,16.0,44.82345,12.097590844507613,1.8698191883733992,95.82847998453175
P10_C200_T5_S6000,10,200,5,11.5,6000,24.0,44.82345,21.853591182399036,0.9645162498536818,97.84818828123743
P10_C200_T5_S8000,10,200,5,11.5,8000,32.0,44.82345,32.38246896933885,0.751464199942612,98.32350209557138
P10_C200_T7_S0,10,200,7,16.099999999999998,0,0.0,44.82345,8.691528334329707,6.026393153204902,86.55526704614459
P10_C200_T7_S1000,10,200,7,16.099999999999998,1000,4.0,44.82345,12.112151053378682,4.029522180269567,91.01023642698283
P10_C200_T7_S2000,10,200,7,16.099999999999998,2000,8.0,44.82345,15.982373605103424,2.5136068274526866,94.39220580421033
P10_C200_T7_S4000,10,200,7,16.099999999999998,4000,16.0,44.82345,25.39041816846871,1.207320485699931,97.30649808147314
P10_C200_T7_S6000,10,200,7,16.099999999999998,6000,24.0,44.82345,35.66078190651485,0.7636302777835057,98.29635987907332
P10_C200_T7_S8000,10,200,7,16.099999999999998,8000,32.0,44.82345,46.19828354401724,0.5619959848189346,98.74620096217731
P10_C200_T10_S0,10,200,10,23.0,0,0.0,44.82345,26.75386103295564,3.333771244807434,92.56243942666744
P10_C200_T10_S1000,10,200,10,23.0,1000,4.0,44.82345,31.10830234330304,2.2347282941938387,95.01437686257118
P10_C200_T10_S2000,10,200,10,23.0,2000,8.0,44.82345,35.98766429886691,1.6652956480499939,96.2847669064965
P10_C200_T10_S4000,10,200,10,23.0,4000,16.0,44.82345,45.88332878080946,0.8183685868224326,98.17424007562462
P10_C200_T10_S6000,10,200,10,23.0,6000,24.0,44.82345,56.28435489618978,0.4930539649281557,98.90000889059598
P10_C200_T10_S8000,10,200,10,23.0,8000,32.0,44.82345,66.92292235256761,0.38612770901343507,99.13855870305959
P10_C200_T12_S0,10,200,12,27.599999999999998,0,0.0,44.82345,39.93993252976374,2.631042589833581,94.13020954470576
P10_C200_T12_S1000,10,200,12,27.599999999999998,1000,4.0,44.82345,44.65689532951325,1.8865810694512142,95.7910846455344
P10_C200_T12_S2000,10,200,12,27.599999999999998,2000,8.0,44.82345,49.555105271177524,1.3470540979068946,96.99475587464399
P10_C200_T12_S4000,10,200,12,27.599999999999998,4000,16.0,44.82345,59.62611003645067,0.6655385218223828,98.51520014228628
P10_C200_T12_S6000,10,200,12,27.599999999999998,6000,24.0,44.82345,70.09174740181862,0.3985913722039877,99.11075258106194
P10_C200_T12_S8000,10,200,12,27.599999999999998,8000,32.0,44.82345,80.74923708791792,0.30983481452324396,99.30876624953402
P10_C200_T15_S0,10,200,15,34.5,0,0.0,44.82345,60.17943047591173,2.049843607507387,95.42684999145004
P10_C200_T15_S1000,10,200,15,34.5,1000,4.0,44.82345,65.0332695975365,1.448948260473952,96.7674325370449
P10_C200_T15_S2000,10,200,15,34.5,2000,8.0,44.82345,70.00729939260167,0.9899709454498704,97.79139948966474
P10_C200_T15_S4000,10,200,15,34.5,4000,16.0,44.82345,80.2478865366503,0.4689999093554962,98.95367288917856
P10_C200_T15_S6000,10,200,15,34.5,6000,24.0,44.82345,90.79704320276647,0.27637759950670365,99.38340846251972
P10_C200_T15_S8000,10,200,15,34.5,8000,32.0,44.82345,101.49546245513831,0.2258460801947567,99.496143022916
P10_C400_T0_S0,10,400,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P10_C400_T0_S1000,10,400,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P10_C400_T0_S2000,10,400,0,0.0,2000,8.0,44.82345,0.0,34.09487406296351,23.935185571473173
P10_C400_T0_S4000,10,400,0,0.0,4000,16.0,44.82345,0.0,23.908836749089552,46.659980994123494
P10_C400_T0_S6000,10,400,0,0.0,6000,24.0,44.82345,0.10237652696520619,14.184470769304147,68.35479917475307
P10_C400_T0_S8000,10,400,0,0.0,8000,32.0,44.82345,3.708344216675751,7.685820054429668,82.8531269805656
P10_C400_T2_S0,10,400,2,4.6,0,0.0,44.82345,0.0,30.967088954857047,30.9131962067689
P10_C400_T2_S1000,10,400,2,4.6,1000,4.0,44.82345,0.0,25.61424131556215,42.85526590308834
P10_C400_T2_S2000,10,400,2,4.6,2000,8.0,44.82345,0.0,20.389565641666742,54.511387138502855
P10_C400_T2_S4000,10,400,2,4.6,4000,16.0,44.82345,0.0004193443242847443,10.448104865521415,76.69053840005307
P10_C400_T2_S6000,10,400,2,4.6,6000,24.0,44.82345,2.7663737467845797,3.185192964564626,92.89391386748538
P10_C400_T2_S8000,10,400,2,4.6,8000,32.0,44.82345,11.524099702328119,1.3554005894146237,96.97613506007542
P10_C400_T5_S0,10,400,5,11.5,0,0.0,44.82345,0.05992784010163044,11.023354701706308,75.407170350104
P10_C400_T5_S1000,10,400,5,11.5,1000,4.0,44.82345,1.4505652979125991,7.1427680503103,84.06466246951027
P10_C400_T5_S2000,10,400,5,11.5,2000,8.0,44.82345,3.8226625330309143,4.23011558398046,90.56271754186601
P10_C400_T5_S4000,10,400,5,11.5,4000,16.0,44.82345,11.138985997402488,1.0087783085091353,97.74944073133787
P10_C400_T5_S6000,10,400,5,11.5,6000,24.0,44.82345,21.22170617956713,0.4459500912905459,99.0050964589059
P10_C400_T5_S8000,10,400,5,11.5,8000,32.0,44.82345,31.842786947868625,0.39474755200128336,99.1193280481505
P10_C400_T7_S0,10,400,7,16.099999999999998,0,0.0,44.82345,7.109603999860329,4.65996039004501,89.6037444907855
P10_C400_T7_S1000,10,400,7,16.099999999999998,1000,4.0,44.82345,10.553053107957783,2.7660880522631723,93.82892648320652
P10_C400_T7_S2000,10,400,7,16.099999999999998,2000,8.0,44.82345,14.662589020289523,1.5260724911104002,96.59537030034413
P10_C400_T7_S4000,10,400,7,16.099999999999998,4000,16.0,44.82345,24.394636189517744,0.5109965239275551,98.85997948857673
P10_C400_T7_S6000,10,400,7,16.099999999999998,6000,24.0,44.82345,34.973697305898156,0.3453479933871047,99.22953723243725
P10_C400_T7_S8000,10,400,7,16.099999999999998,8000,32.0,44.82345,45.68058896815643,0.296118564871005,99.33936686071463
P10_C400_T10_S0,10,400,10,23.0,0,0.0,44.82345,24.719834187478966,1.6949209517909218,96.21867359207977
P10_C400_T10_S1000,10,400,10,23.0,1000,4.0,44.82345,29.53532705741454,1.0190587327213452,97.72650536109705
P10_C400_T10_S2000,10,400,10,23.0,2000,8.0,44.82345,34.61212138701077,0.6272730118221976,98.60056954156319
P10_C400_T10_S4000,10,400,10,23.0,4000,16.0,44.82345,45.08587643755131,0.3006770054042254,99.32919709347624
P10_C400_T10_S6000,10,400,10,23.0,6000,24.0,44.82345,55.75383604083389,0.2156466654251971,99.51889766310894
P10_C400_T10_S8000,10,400,10,23.0,8000,32.0,44.82345,66.4597988711114,0.16936494974148153,99.62215101751096
P10_C400_T12_S0,10,400,12,27.599999999999998,0,0.0,44.82345,38.07566022786563,1.1535299347228505,97.42650346030291
P10_C400_T12_S1000,10,400,12,27.599999999999998,1000,4.0,44.82345,43.10468237756891,0.6895300521072288,98.46167563606275
P10_C400_T12_S2000,10,400,12,27.599999999999998,2000,8.0,44.82345,48.35496723441537,0.46691067426115557,98.95833392061265
P10_C400_T12_S4000,10,400,12,27.599999999999998,4000,16.0,44.82345,58.927874304458236,0.23721742527235315,99.47077383540902
P10_C400_T12_S6000,10,400,12,27.599999999999998,6000,24.0,44.82345,69.59843131268953,0.15474965854215214,99.65475736798004
P10_C400_T12_S8000,10,400,12,27.599999999999998,8000,32.0,44.82345,80.30468221913621,0.10989915513031095,99.75481772346771
P10_C400_T15_S0,10,400,15,34.5,0,0.0,44.82345,58.48443725519134,0.7244301147517594,98.38381446597315
P10_C400_T15_S1000,10,400,15,34.5,1000,4.0,44.82345,63.715101045512576,0.46247932203367254,98.96822015700783
P10_C400_T15_S2000,10,400,15,34.5,2000,8.0,44.82345,68.98501342449055,0.2698930921762434,99.39787523678734
P10_C400_T15_S4000,10,400,15,34.5,4000,16.0,44.82345,79.66844092078665,0.14753512848696068,99.67085280475519
P10_C400_T15_S6000,10,400,15,34.5,6000,24.0,44.82345,90.34372196916809,0.06849613861958909,99.8471868215865
P10_C400_T15_S8000,10,400,15,34.5,8000,32.0,44.82345,101.05183120702014,0.026684459812821547,99.94046763510434
P10_C800_T0_S0,10,800,0,0.0,0,0.0,44.82345,0.0,44.82345,0.0
P10_C800_T0_S1000,10,800,0,0.0,1000,4.0,44.82345,0.0,39.45806373130009,11.970043066073465
P10_C800_T0_S2000,10,800,0,0.0,2000,8.0,44.82345,0.0,34.09487406296351,23.935185571473173
P10_C800_T0_S4000,10,800,0,0.0,4000,16.0,44.82345,0.0,23.908836749089552,46.659980994123494
P10_C800_T0_S6000,10,800,0,0.0,6000,24.0,44.82345,0.10237652696520619,14.184470769304147,68.35479917475307
P10_C800_T0_S8000,10,800,0,0.0,8000,32.0,44.82345,3.708344216675751,7.685820054429668,82.8531269805656
P10_C800_T2_S0,10,800,2,4.6,0,0.0,44.82345,0.0,30.967088954857047,30.9131962067689
P10_C800_T2_S1000,10,800,2,4.6,1000,4.0,44.82345,0.0,25.61424131556215,42.85526590308834
P10_C800_T2_S2000,10,800,2,4.6,2000,8.0,44.82345,0.0,20.389565641666742,54.511387138502855
P10_C800_T2_S4000,10,800,2,4.6,4000,16.0,44.82345,0.0004193443242847443,10.448104865521415,76.69053840005307
P10_C800_T2_S6000,10,800,2,4.6,6000,24.0,44.82345,2.2374265380114347,2.7092457172512727,93.95574031617096
P10_C800_T2_S8000,10,800,2,4.6,8000,32.0,44.82345,11.079603069304673,0.9553302769706682,97.8686819578353
P10_C800_T5_S0,10,800,5,11.5,0,0.0,44.82345,0.0,10.96942749431186,75.5274806059956
P10_C800_T5_S1000,10,800,5,11.5,1000,4.0,44.82345,0.4911604169933246,6.279424321352291,85.99076081526012
P10_C800_T5_S2000,10,800,5,11.5,2000,8.0,44.82345,2.0448821895866987,2.6302043071107106,94.13207973257143
P10_C800_T5_S4000,10,800,5,11.5,4000,16.0,44.82345,10.249382696777394,0.2083494682459947,99.53517752817778
P10_C800_T5_S6000,10,800,5,11.5,6000,24.0,44.82345,20.776979463879975,0.04589076701904584,99.89761884232685
P10_C800_T5_S8000,10,800,5,11.5,8000,32.0,44.82345,31.398076940974434,0.030940419962567908,99.930972694064
P10_C800_T7_S0,10,800,7,16.099999999999998,0,0.0,44.82345,5.331792261251718,3.0598398020905453,93.17357364930513
P10_C800_T7_S1000,10,800,7,16.099999999999998,1000,4.0,44.82345,8.698166012506396,1.0969288349166841,97.55277910353468
P10_C800_T7_S2000,10,800,7,16.099999999999998,2000,8.0,44.82345,13.133337302975434,0.19052452014931584,99.5749445432038
P10_C800_T7_S4000,10,800,7,16.099999999999998,4000,16.0,44.82345,23.663772108297703,0.046202485314911675,99.89692340657645
P10_C800_T7_S6000,10,800,7,16.099999999999998,6000,24.0,44.82345,34.224420115914604,0.030647132401167093,99.9316270113051
P10_C800_T7_S8000,10,800,7,16.099999999999998,8000,32.0,44.82345,44.940242269023386,0.0300896693435132,99.93287069749537
P10_C800_T10_S0,10,800,10,23.0,0,0.0,44.82345,22.746918893364438,0.31922930543032657,99.28780737442048
P10_C800_T10_S1000,10,800,10,23.0,1000,4.0,44.82345,28.059445322204024,0.09091962517605078,99.79716058184711
P10_C800_T10_S2000,10,800,10,23.0,2000,8.0,44.82345,33.55257431420456,0.07389057275983638,99.83515197344283
P10_C800_T10_S4000,10,800,10,23.0,4000,16.0,44.82345,44.35382467394557,0.04202413174092996,99.90624520928012
P10_C800_T10_S6000,10,800,10,23.0,6000,24.0,44.82345,55.10206397260054,0.029371006472585028,99.93447401645213
P10_C800_T10_S8000,10,800,10,23.0,8000,32.0,44.82345,65.85887813997294,0.028813543414931128,99.9357177026424
P10_C800_T12_S0,10,800,12,27.599999999999998,0,0.0,44.82345,36.491951776091774,0.12835298426258415,99.7136476905223
P10_C800_T12_S1000,10,800,12,27.599999999999998,1000,4.0,44.82345,41.99266341435026,0.08879780905035703,99.80189430075026
P10_C800_T12_S2000,10,800,12,27.599999999999998,2000,8.0,44.82345,47.47129466785045,0.0717985972351703,99.83981911870869
P10_C800_T12_S4000,10,800,12,27.599999999999998,4000,16.0,44.82345,58.263965204471575,0.03994489668669944,99.91088393087391
P10_C800_T12_S6000,10,800,12,27.599999999999998,6000,24.0,44.82345,69.01330617297215,0.02852025585353031,99.9363720198835
P10_C800_T12_S8000,10,800,12,27.599999999999998,8000,32.0,44.82345,79.76897072602848,0.027962792795876414,99.93761570607377
P10_C800_T15_S0,10,800,15,34.5,0,0.0,44.82345,57.34969112811617,0.10315289572742369,99.76986846008636
P10_C800_T15_S1000,10,800,15,34.5,1000,4.0,44.82345,62.85247148865674,0.08608825632468708,99.80793924536222
P10_C800_T15_S2000,10,800,15,34.5,2000,8.0,44.82345,68.31747024510055,0.06913759830969686,99.84575574100232
P10_C800_T15_S4000,10,800,15,34.5,4000,16.0,44.82345,79.10135603319242,0.03731912610773665,99.91674195960432
P10_C800_T15_S6000,10,800,15,34.5,6000,24.0,44.82345,89.8531466676979,0.027241922870475443,99.93922394891406
P10_C800_T15_S8000,10,800,15,34.5,8000,32.0,44.82345,100.60715502689231,0.026684459812821547,99.94046763510434
P10_C0_T1_S0,10,0,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C0_T1_S1000,10,0,1,2.3,1000,3.0,44.82345,4.4263296401498986e-05,32.52948996225196,27.427518492548074
P10_C0_T1_S2000,10,0,1,2.3,2000,6.0,44.82345,0.39539977904481716,27.55945920930047,38.51553325480196
P10_C0_T1_S4000,10,0,1,2.3,4000,12.0,44.82345,7.29204082614165,23.7253277189975,47.069385067420065
P10_C0_T1_S6000,10,0,1,2.3,6000,18.0,44.82345,16.803611086391882,22.50612544184793,49.78939496659018
P10_C0_T1_S8000,10,0,1,2.3,8000,24.0,44.82345,26.851417200573337,21.823159018629575,51.31307603803461
P10_C0_T3_S0,10,0,3,6.8999999999999995,0,0.0,44.82345,0.6865440904981137,24.72413999346449,44.84105977236359
P10_C0_T3_S1000,10,0,3,6.8999999999999995,1000,3.0,44.82345,1.6175502231113945,20.28975985737787,54.73405135620335
P10_C0_T3_S2000,10,0,3,6.8999999999999995,2000,6.0,44.82345,3.9641141487587737,17.270937514325347,61.46896877789339
P10_C0_T3_S4000,10,0,3,6.8999999999999995,4000,12.0,44.82345,12.443040602941956,15.019091431108725,66.49278127607597
P10_C0_T3_S6000,10,0,3,6.8999999999999995,6000,18.0,44.82345,22.421890152504236,14.267168443271201,68.17030272486566
P10_C0_T3_S8000,10,0,3,6.8999999999999995,8000,24.0,44.82345,32.73022996985333,13.844735723220495,69.11273959675015
P10_C0_T4_S0,10,0,4,9.2,0,0.0,44.82345,3.465781972919331,20.57475984354117,54.09822348895239
P10_C0_T4_S1000,10,0,4,9.2,1000,3.0,44.82345,5.271418855666862,17.015010457588797,62.039935664057985
P10_C0_T4_S2000,10,0,4,9.2,2000,6.0,44.82345,8.138615044756174,14.516820377978204,67.61333547958
P10_C0_T4_S4000,10,0,4,9.2,4000,12.0,44.82345,16.955515651077096,12.602948446899328,71.8831360662793
P10_C0_T4_S6000,10,0,4,9.2,6000,18.0,44.82345,27.049531626853955,11.966191885276382,73.30372408800218
P10_C0_T4_S8000,10,0,4,9.2,8000,24.0,44.82345,37.420705878496726,11.606593599519353,74.10597890274097
P10_C5_T1_S0,10,5,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C5_T1_S1000,10,5,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C5_T1_S2000,10,5,1,2.3,2000,6.0,44.82345,0.032140777335166446,27.232463642206824,39.245052216625844
P10_C5_T1_S4000,10,5,1,2.3,4000,12.0,44.82345,5.415354679604832,22.03579751531562,50.83868485064041
P10_C5_T1_S6000,10,5,1,2.3,6000,18.0,44.82345,14.788739772424261,20.6925923348904,53.83534213700551
P10_C5_T1_S8000,10,5,1,2.3,8000,24.0,44.82345,24.801591299337403,19.978026564925187,55.42952056362197
P10_C5_T3_S0,10,5,3,6.8999999999999995,0,0.0,44.82345,0.19552904846442842,24.282263583708293,45.826875031466145
P10_C5_T3_S1000,10,5,3,6.8999999999999995,1000,3.0,44.82345,0.8504645996677905,19.59909432415571,56.274908950213096
P10_C5_T3_S2000,10,5,3,6.8999999999999995,2000,6.0,44.82345,2.700545019611464,16.13315735529576,64.00732796048551
P10_C5_T3_S4000,10,5,3,6.8999999999999995,4000,12.0,44.82345,10.516913604296589,13.285424566158547,70.3605488507499
P10_C5_T3_S6000,10,5,3,6.8999999999999995,6000,18.0,44.82345,20.395210193629254,12.44250885052216,72.24107280782233
P10_C5_T3_S8000,10,5,3,6.8999999999999995,8000,24.0,44.82345,30.706540135076406,12.022969296825726,73.17705509766489
P10_C5_T4_S0,10,5,4,9.2,0,0.0,44.82345,2.4654667173828675,19.674121032641764,56.10752623316196
P10_C5_T4_S1000,10,5,4,9.2,1000,3.0,44.82345,4.140994909823383,15.997232272506018,64.31057343308912
P10_C5_T4_S2000,10,5,4,9.2,2000,6.0,44.82345,6.799987530804104,13.31160747511745,70.30213543331125
P10_C5_T4_S4000,10,5,4,9.2,4000,12.0,44.82345,15.13666960851009,10.965089480751528,75.53715860615029
P10_C5_T4_S6000,10,5,4,9.2,6000,18.0,44.82345,25.161927859882688,10.267244336463657,77.0940337335398
P10_C5_T4_S8000,10,5,4,9.2,8000,24.0,44.82345,35.55815526013102,9.930132193398908,77.8461225242615
P10_C10_T1_S0,10,10,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C10_T1_S1000,10,10,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C10_T1_S2000,10,10,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C10_T1_S4000,10,10,1,2.3,4000,12.0,44.82345,3.790952805111364,20.57364795763587,54.100704078700176
P10_C10_T1_S6000,10,10,1,2.3,6000,18.0,44.82345,13.011641681478896,19.092666445711345,57.404736927408884
P10_C10_T1_S8000,10,10,1,2.3,8000,24.0,44.82345,22.945337937204222,18.30689930788554,59.15776383146425
P10_C10_T3_S0,10,10,3,6.8999999999999995,0,0.0,44.82345,0.06884211169792157,24.168447431792224,46.08079603022029
P10_C10_T3_S1000,10,10,3,6.8999999999999995,1000,3.0,44.82345,0.5424331568401929,19.321560157775984,56.894080759566734
P10_C10_T3_S2000,10,10,3,6.8999999999999995,2000,6.0,44.82345,1.980047634474028,15.484581270769237,65.45428504327704
P10_C10_T3_S4000,10,10,3,6.8999999999999995,4000,12.0,44.82345,9.009271405771646,11.92805593872982,73.38880443444265
P10_C10_T3_S6000,10,10,3,6.8999999999999995,6000,18.0,44.82345,18.804982170576565,11.010492333945306,75.43586597206304
P10_C10_T3_S8000,10,10,3,6.8999999999999995,8000,24.0,44.82345,29.03722138067127,10.51975772254771,76.53068266153606
P10_C10_T4_S0,10,10,4,9.2,0,0.0,44.82345,1.984473086219418,19.241178203481123,57.07341089657061
P10_C10_T4_S1000,10,10,4,9.2,1000,3.0,44.82345,3.562166829875488,15.476384838952303,65.47257107841476
P10_C10_T4_S2000,10,10,4,9.2,2000,6.0,44.82345,6.0753346353331334,12.659348728841021,71.75730844269903
P10_C10_T4_S4000,10,10,4,9.2,4000,12.0,44.82345,13.848448690653894,9.805072470042127,78.12512765072273
P10_C10_T4_S6000,10,10,4,9.2,6000,18.0,44.82345,23.79933986403459,9.04037999413604,79.83113750919209
P10_C10_T4_S8000,10,10,4,9.2,8000,24.0,44.82345,34.15709591197576,8.668916131373368,80.65986413055361
P10_C25_T1_S0,10,25,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C25_T1_S1000,10,25,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C25_T1_S2000,10,25,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C25_T1_S4000,10,25,1,2.3,4000,12.0,44.82345,0.5083151842393262,17.619302880102474,60.691774327718036
P10_C25_T1_S6000,10,25,1,2.3,6000,18.0,44.82345,7.976797327294449,14.561404313797896,67.51386982974783
P10_C25_T1_S8000,10,25,1,2.3,8000,24.0,44.82345,17.635456267782356,13.52801046648612,69.81934575208709
P10_C25_T3_S0,10,25,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P10_C25_T3_S1000,10,25,3,6.8999999999999995,1000,3.0,44.82345,0.1766350462856332,18.992474701627668,57.62826221179389
P10_C25_T3_S2000,10,25,3,6.8999999999999995,2000,6.0,44.82345,0.9708536775980136,14.57663697340881,67.47988614573663
P10_C25_T3_S4000,10,25,3,6.8999999999999995,4000,12.0,44.82345,5.898563475908739,9.128530194326869,79.63447660917026
P10_C25_T3_S6000,10,25,3,6.8999999999999995,6000,18.0,44.82345,14.953247336937718,7.544175022164544,83.16913351791408
P10_C25_T3_S8000,10,25,3,6.8999999999999995,8000,24.0,44.82345,25.05567217811198,6.9366046865828075,84.52460779662697
P10_C25_T4_S0,10,25,4,9.2,0,0.0,44.82345,1.2039600717863437,18.53855666594079,58.640942038284
P10_C25_T4_S1000,10,25,4,9.2,1000,3.0,44.82345,2.5516016089150955,14.566888432545143,67.5016348974808
P10_C25_T4_S2000,10,25,4,9.2,2000,6.0,44.82345,4.67404191243132,11.398348293956177,74.57056899021343
P10_C25_T4_S4000,10,25,4,9.2,4000,12.0,44.82345,11.246242816103026,7.46295389020627,83.35033583937366
P10_C25_T4_S6000,10,25,4,9.2,6000,18.0,44.82345,20.633821507764775,6.19165033481618,86.18658239199307
P10_C25_T4_S8000,10,25,4,9.2,8000,24.0,44.82345,30.902776247909667,5.739956311285215,87.19430050278322
P10_C50_T1_S0,10,50,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C50_T1_S1000,10,50,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C50_T1_S2000,10,50,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C50_T1_S4000,10,50,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P10_C50_T1_S6000,10,50,1,2.3,6000,18.0,44.82345,1.7208114973992308,8.931672592937627,80.07366101239948
P10_C50_T1_S8000,10,50,1,2.3,8000,24.0,44.82345,10.185438862481966,6.82320871950409,84.77759137347954
P10_C50_T3_S0,10,50,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P10_C50_T3_S1000,10,50,3,6.8999999999999995,1000,3.0,44.82345,0.004587248850758481,18.837717780721444,57.97352104596713
P10_C50_T3_S2000,10,50,3,6.8999999999999995,2000,6.0,44.82345,0.42580017309127494,14.086352278903233,68.57369908183499
P10_C50_T3_S4000,10,50,3,6.8999999999999995,4000,12.0,44.82345,3.9928790125595586,7.413972916146908,83.45961117194926
P10_C50_T3_S6000,10,50,3,6.8999999999999995,6000,18.0,44.82345,11.236701584239523,4.199285774292956,90.63149807903463
P10_C50_T3_S8000,10,50,3,6.8999999999999995,8000,24.0,44.82345,20.987571469189508,3.2755763746203956,92.69227073190396
P10_C50_T4_S0,10,50,4,9.2,0,0.0,44.82345,0.6215489204516171,18.01482678892925,59.809370343136806
P10_C50_T4_S1000,10,50,4,9.2,1000,3.0,44.82345,1.6369603164621866,13.743927156848569,69.33764099628974
P10_C50_T4_S2000,10,50,4,9.2,2000,6.0,44.82345,3.3831815099480944,10.23643951316831,77.16275852669014
P10_C50_T4_S4000,10,50,4,9.2,4000,12.0,44.82345,9.243319791628448,5.660710108095742,87.37109680737261
P10_C50_T4_S6000,10,50,4,9.2,6000,18.0,44.82345,17.440764398572863,3.318034599397106,92.59754749043836
P10_C50_T4_S8000,10,50,4,9.2,8000,24.0,44.82345,27.493521264812948,2.6718143380879593,94.03924879033639
P10_C100_T1_S0,10,100,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C100_T1_S1000,10,100,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C100_T1_S2000,10,100,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C100_T1_S4000,10,100,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P10_C100_T1_S6000,10,100,1,2.3,6000,18.0,44.82345,0.6241589716169736,7.945025515574537,82.27484605586018
P10_C100_T1_S8000,10,100,1,2.3,8000,24.0,44.82345,7.251682333290282,4.1830820476450405,90.66764818940747
P10_C100_T3_S0,10,100,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P10_C100_T3_S1000,10,100,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P10_C100_T3_S2000,10,100,3,6.8999999999999995,2000,6.0,44.82345,0.045482457868524194,13.744036459733339,69.33739714427752
P10_C100_T3_S4000,10,100,3,6.8999999999999995,4000,12.0,44.82345,2.5445347818077653,6.110417867848979,86.36781000157512
P10_C100_T3_S6000,10,100,3,6.8999999999999995,6000,18.0,44.82345,9.325914563484387,2.479770579714092,94.46769362975387
P10_C100_T3_S8000,10,100,3,6.8999999999999995,8000,24.0,44.82345,19.279753169507597,1.738008873855919,96.12254551165536
P10_C100_T4_S0,10,100,4,9.2,0,0.0,44.82345,0.12072759927116351,17.564060974669477,60.815017642172855
