# Month;Day;Hour;G irradiation;Temperature
1;31;19;0;24.2;
1;31;20;0;23.8;
1;31;21;0;23.3;
1;31;22;0;22.9;
1;31;23;0;22.5;
1;31;24;0;22.1;
2;1;1;0;21.7;
2;1;2;0;21.3;
2;1;3;0;20.8;
2;1;4;0;20.4;
2;1;5;0;20.0;
2;1;6;0;19.5;
2;1;7;0;19.1;
2;1;8;99;20.2;
2;1;9;383;21.7;
2;1;10;593;23.0;
2;1;11;779;24.1;
2;1;12;884;25.0;
2;1;13;898;25.7;
2;1;14;834;26.0;
2;1;15;762;26.2;
2;1;16;601;26.0;
2;1;17;386;25.5;
2;1;18;129;24.6;
2;1;19;0;24.2;
2;1;20;0;23.7;
2;1;21;0;23.2;
2;1;22;0;22.7;
2;1;23;0;22.2;
2;1;24;0;21.8;
2;2;1;0;21.4;
2;2;2;0;21.0;
2;2;3;0;20.6;
2;2;4;0;20.2;
2;2;5;0;19.8;
2;2;6;0;19.4;
2;2;7;0;19.0;
2;2;8;89;20.0;
2;2;9;296;21.1;
2;2;10;552;22.4;
2;2;11;756;23.7;
2;2;12;890;24.7;
2;2;13;948;25.5;
2;2;14;912;26.0;
2;2;15;779;26.2;
2;2;16;606;26.0;
2;2;17;383;25.5;
2;2;18;118;24.7;
2;2;19;0;24.2;
2;2;20;0;23.7;
2;2;21;0;23.2;
2;2;22;0;22.7;
2;2;23;0;22.2;
2;2;24;0;21.7;
2;3;1;0;21.2;
2;3;2;0;20.7;
2;3;3;0;20.3;
2;3;4;0;19.8;
2;3;5;0;19.3;
2;3;6;0;18.9;
2;3;7;0;18.4;
2;3;8;107;19.5;
2;3;9;352;20.9;
2;3;10;498;21.9;
2;3;11;665;22.8;
2;3;12;806;23.7;
2;3;13;872;24.4;
2;3;14;853;24.8;
2;3;15;733;25.0;
2;3;16;593;24.9;
2;3;17;321;24.4;
2;3;18;109;23.6;
2;3;19;0;23.0;
2;3;20;0;22.5;
2;3;21;0;22.0;
2;3;22;0;21.4;
2;3;23;0;20.9;
2;3;24;0;20.4;
2;4;1;0;19.9;
2;4;2;0;19.4;
2;4;3;0;18.9;
2;4;4;0;18.4;
2;4;5;0;17.9;
2;4;6;0;17.4;
2;4;7;0;16.9;
2;4;8;126;18.2;
2;4;9;371;19.5;
2;4;10;611;20.8;
2;4;11;727;21.8;
2;4;12;822;22.5;
2;4;13;876;23.1;
2;4;14;838;23.5;
2;4;15;731;23.6;
2;4;16;531;23.3;
2;4;17;388;22.9;
2;4;18;108;22.0;
2;4;19;0;21.6;
2;4;20;0;21.2;
2;4;21;0;20.9;
2;4;22;0;20.5;
2;4;23;0;20.1;
2;4;24;0;19.7;
2;5;1;0;19.5;
2;5;2;0;19.3;
2;5;3;0;19.0;
2;5;4;0;18.8;
2;5;5;0;18.6;
2;5;6;0;18.3;
2;5;7;0;18.1;
2;5;8;46;18.6;
2;5;9;283;19.9;
2;5;10;579;21.4;
2;5;11;739;22.6;
2;5;12;880;23.6;
2;5;13;917;24.3;
2;5;14;881;24.8;
2;5;15;733;25.0;
2;5;16;582;24.9;
2;5;17;335;24.3;
2;5;18;71;23.5;
2;5;19;0;23.0;
2;5;20;0;22.6;
2;5;21;0;22.2;
2;5;22;0;21.8;
2;5;23;0;21.4;
2;5;24;0;21.0;
2;6;1;0;20.5;
2;6;2;0;20.1;
2;6;3;0;19.6;
2;6;4;0;19.2;
2;6;5;0;18.7;
2;6;6;0;18.3;
2;6;7;0;17.8;
2;6;8;93;18.8;
2;6;9;281;19.9;
2;6;10;430;20.7;
2;6;11;654;21.8;
2;6;12;770;22.7;
2;6;13;806;23.3;
2;6;14;700;23.6;
2;6;15;690;23.8;
2;6;16;558;23.8;
2;6;17;353;23.4;
2;6;18;61;22.5;
2;6;19;0;22.2;
2;6;20;0;21.8;
2;6;21;0;21.4;
2;6;22;0;21.0;
2;6;23;0;20.7;
2;6;24;0;20.3;
2;7;1;0;20.0;
2;7;2;0;19.7;
2;7;3;0;19.5;
2;7;4;0;19.2;
2;7;5;0;19.0;
2;7;6;0;18.7;
2;7;7;0;18.4;
2;7;8;99;19.5;
2;7;9;302;20.6;
2;7;10;461;21.5;
2;7;11;687;22.6;
2;7;12;810;23.5;
2;7;13;860;24.2;
2;7;14;852;24.7;
2;7;15;732;24.9;
2;7;16;474;24.6;
2;7;17;298;24.1;
2;7;18;83;23.3;
2;7;19;0;22.9;
2;7;20;0;22.5;
2;7;21;0;22.0;
2;7;22;0;21.6;
2;7;23;0;21.2;
2;7;24;0;20.7;
2;8;1;0;20.3;
2;8;2;0;19.8;
2;8;3;0;19.3;
2;8;4;0;18.8;
2;8;5;0;18.4;
2;8;6;0;17.9;
2;8;7;0;17.4;
2;8;8;114;18.7;
2;8;9;239;19.3;
2;8;10;528;20.6;
2;8;11;666;21.6;
2;8;12;817;22.5;
2;8;13;866;23.2;
2;8;14;829;23.7;
2;8;15;785;23.9;
2;8;16;559;23.8;
2;8;17;343;23.3;
2;8;18;109;22.5;
2;8;19;0;22.1;
2;8;20;0;21.7;
2;8;21;0;21.3;
2;8;22;0;21.0;
2;8;23;0;20.6;
2;8;24;0;20.2;
2;9;1;0;19.9;
2;9;2;0;19.7;
2;9;3;0;19.4;
